217,"Bangalore Baptist Hospital Rural program: Devanahalli Campus,  Bommenahalli Road,  Devanahalli 563112, Karnataka",Dr S. Ravi Livingstone (Bangalore Rural Dist & Chikkaballapur Dist) Ph: 91 9380977573 palliative@bbh.org.in,www.bbh.org.in,Karnataka,13.365512,77.7684483
218,"Karunashraya – Bangalore Hospice Trust Airport Varthur Main Road, Marathahalli, Kundalahalli Gate, Bangalore 560037, Karnataka.",Dr. Nagesh Simha Ph: 91 80 42685666 Fax: 91 80 28476201 karunashraya@vsnl.com,www.karunashraya.org,Karnataka,12.9576509,77.7133942
219,"Department of Palliative Care Kidwai Memorial Institute of Oncology, Dr. M. H. Marigowda Road, Bangalore 560029, Karnataka.","Dr. Linge Gowda KB drlingegowda@yahoo.com Ph: 91 80 2609 4100, 91 80 2656 0703, 91 98452 26581 kidwai@.nic.in, contactus@kmio.org",www.kar.nic.in/kidwai/,Karnataka,12.9381932,77.5984753
220,"Department of Pain and Palliative Medicine, St John's Medical College and Hospital, Bangalore, Catholic Bishop's Conference of India (CBCI), Sarjapur Road, Bangalore 560034, Karnataka.","Ph: 91 80 22065925, ppcusjmch@gmail.com Dr Geraldine Monteiro Ph: 91 80 22065913, 91 7411916820",www.stjohns.in,Karnataka,12.9247034,77.6326858
221,"HCG Comprehensive Cancer Care Hospital Room 208, 2nd Floor, Tower 4, K. R. Road, Sampangiram Nagar,, Bangalore 560027, Karnataka.",Ph: 91 80 61562208 manojbengaluru.gk@gmail.com Dr G K Manoj Ph: 91 9886770724,www.hcgoncology.com,Karnataka,12.9643381,77.5896177
222,"Ave Maria Centre for Palliative care Mangalanagara Kudupu, Vamanjoor, Mangalore.",Ph: 91 9449830186,www.avemariapalliativecare.org,Karnataka,12.9088169,74.8935315
223,"Mysore Palliative Care Center Viveka Araike Kendra, #248, B. N. Street, Akki chowka, Near K. R. Hospital, Mysore 01, Karnataka.",,,Karnataka,12.340615,76.627502
224,"Adarsha Hospital APMC Road, Puttur, Dakshina Kannada 574201, Karnataka.",,,Karnataka,12.7652083,75.2079526
225,"Sharanya Hospice Service Project, Opp. Modern Talkies, Garden Area, B. H. Road, Shimoga, Karnataka.",Ph: 91 8182 223366 sharanya_shimoga@rediffmail.com,www.sharanyahospice.org,Karnataka,13.9304082,75.572853
226,"Samraksha 11 Sreenivasam, 6th Main, A Cross, Bull Temple Road, Chamrajpet, Bangalore 560046, Karnataka.","Ms Sanghamitra Iyengar, Director sanghamitra.iyengar@gmail.com Ph: 91 9448458301",http://www.samraksha.org,Karnataka,12.9547851,77.5674834
227,"Palliative Care Centre Swami Vivekananda Youth Movement, Ghafar Khan Ward,  PKTB & CD Hospital campus,  KRS Road,  Mysuru 570002, Karnataka.",Ph: 91821 2974133 palliativecare@svym.org.in Dr Vibha S P 91 9686666155 Mr Ramakrishna Mudre 91 9886379529,www.svym.org,Karnataka,12.340615,76.627502
228,"Pushpa Hospital Narshimaraipura, Chikamanglur, Karnataka.",Sr. Dr. Mary Sussana Ph: 91 9449651252 marrysusanna@yahoo.com,Supported by Catholic Health Association of India (CHAI).,Karnataka,13.6070895,75.5048275
229,"Navajeeevan Holistic And Palliative Care Centre Malnad Social Service Society, St. Joseph Chruch Compound, Sagar Road, Shivamogga, Dist: Shimoga, PIN 577204, Karnataka.",Father Abhraham Ph: 91 9482598520 msssbhadravathi@gmail.com,,Karnataka,14.0650697,75.2804652
230,"ClearMedi Radiant Hospital A unit of ClearMedi Health Care Pvt.Ltd., No. 2 C-1, A – 1 Block, 3rd Stage,  Vijaynagar,  Mysuru 570017, Karnataka.",Ph: 91 9513512199 info.radiant@clearmedi.com Dr. Vidya N. Ph:  92 9739299306 Dr. Manjunath Ph: 91 9880621777,,Karnataka,12.3217974,76.6091748
231,"Kshema Hospice Kshema Palliative Care LLP, No 15/A, 17th Cross,  21st Main, 5th Phase, J. P. Nagar, Bengaluru 560078, Karnataka.",Ph: 91 8049563868 hospice@kshemahealth.co.in Dr Rahul Ph: 91 9108930666 Dr Nayan Kumar Ph: 91 9902233221,www.kshemahospice.co.in,Karnataka,12.902691,77.5868937
232,"Aster CMI Hospital D. M. Healthcare #43/2, New Airport Road, NH-7, Dr. Puneeth Rajkumar Rd, Sahakar Nagar,  Bengaluru 560092, Karnataka.",Dr Raghavendra Ramanjulu Ph: 91 9886179793 drragraj1@gmail.com Dr Amelia Sahana Micheal Ph: 91 8904873642,www.asterhospitals.in,Karnataka,13.054497,77.5915659
233,"Samzios Palliative Care & Research Institute Pvt Ltd 16-1-1, Behind KSDC, Near Gold Hub, Kalaburagi 585102, Karnataka.",Ph: 91 8762501721 ceo@samzios.com Dr Aradhana Katke Ph: 91 9449058721 Manish Katke Ph: 91 8762438721,www.samzios.com,Karnataka,17.3266769,76.8327218
234,"Kosish - the Hospice Plot B/5 Centre Market, Lakshmi Market, Sector 4, Bokaro Steel City 827004, Jharkhand.","Dr. Abhijit Dam Ph: 91 8986872998, 91 8789976351, 91 9431915282 ratuldam@yahoo.com",kosishthehospice.wordpress.com facebook.com/kosishthehospice kosishthehospice.webs.com,jharkhand,23.497663,86.1996796
235,"Pritpal Palliative Care Centre Meherbai Tata Memorial Hospital, Stocking Road, Northern Town, Bistupur,  Jamshedpur 831001, Jharkhand.",Ph: 91 6576641366 info@mtmh.co.in Dr. Pradeep Kulkarni Ph: 91 9823125524,www.mtmh.org.in,jharkhand,22.802715,86.181393
236,"St. Lukes Health Centre Congregation of Teresian Carmelites, Dakaita, PO: Lalmatia, Dist: Godda, PIN 814165, Jharkhand.",Sr. Dr. Mary Laly (Divya) Ph: 91 8825309855 dr.marylay@gmail.com,Supported by Catholic Health Association of India (CHAI).,jharkhand,25.0576058,87.3655242
237,"Ursuline Ashadeep Palliative Care Centre Ursuline Ashadeep, Hesag,  PO: Hatia, Ranchi 834003, Jharkhand.",Sr. Augustina Kerketta Ph: 91 9470394238 ashadeepccc12@yahoo.in,,jharkhand,23.2979382,85.3155002
238,"St. Ursula Hospital Lohardaga, Jharkhand",Sister Dr. Eileen Kujur Ph: 91 9006753741 enkr03@yahoo.co.in,,jharkhand,23.4218482,84.6885421
239,"Holy Cross Institute HCCHCC Tarwa-Karwa, Pomaheshra, Hazaribag, Jharkhand.","Sister Dr. Laisa Ph: 91 9472746145, 91 8294994006, 91 7250101910 hcchcc14@gmail.com",,jharkhand,24.0040965,85.3785535
240,"Palliative Care Unit Rajendra Institute of Medical Sciences (RIMS), Department of Anaesthesia,  Bariatu, Ranchi 834009, Jharkhand.","Dr Wasim Hoda (Asst. prof., Dept. of Anesthesiology) Ph: 91 8797770602 wasu077@gmail.com",,jharkhand,23.3901868,85.349294
241,"CanSupport Jamshedpur Centre Palliative Ward, First Floor, Meherbai Tata Memorial Hospital, Bistupur, Jamshedpur 831001, Jharkhand.",Dr Saurabh Sahay Ph: 91 9205566122 info@cansupport.org,www.cansupport.org,jharkhand,22.802715,86.181393
242,"Hakim Sanaullah Cancer Centre Mazbugh Road, Sopore, Kashmir, Jammu & Kashmir.",Prof. Shad Salim Akhtar Ph: 91 9419409355 shadsalim@hotmail.com,,kashmir,34.279877,74.431734
243,"Pain & Palliative Care Centre Sher-I – Kashmir Institute of Medical Sciences Soura, Srinagar, PIN 190011, Jammu & Kashmir.",Ph: 91 9797255210 Dr. Owais Ahmad Zargar Ph: 91 9797255210 owaiskas786@gmail.com Dr. Nazir Ahmad Khan Ph: 91 +919419080770,www.skims.ac.in,kashmir,34.136145,74.8000465
244,"Dr. Rajendra Prasad Government Medical College Kangra, Dist.: Tanda, Himachal Pradesh.","Dr. Parveen KumarSharma (Prof. Pharmacology & Coordinator) Ph: 91 9418071364 Dr. Rekha Bansal (Asso. Prof., Dept. of Pulmonary Medicine) Ph: 91 9459933703",,himachal pradesh,32.0991951,76.2986883
245,"Indira Gandhi Medical College Department of Radiotherapy Shimla, Himachal Pradesh.",Prof. Dr. Rajeev Seam Ph: 91 9418486567 rajeevseam@yahoo.com Dr. Purnima Thakur,,,31.1064901,77.1822518
246,"Pain & Palliative Care Cell TCC, IGMC Shimla, Shimla 171001, Himacha Pradesh.",Dr. Vinay Somya Ph: 91 7018162369 somyavinay2011@gmail.com,,himachal pradesh,31.1064901,77.1822518
247,"Yamuna Karuna Sanstha Gyan Chand Goyal Dharamshalla, Taruwalla Road, Paonta Sahib, PIN: 173025, Himachal Pradesh.",Dr. Parvesh Sablok Ph: 91 9418049424 parveshsablok@yahoo.co.in Mr. Shanti Swaroop Gupta Ph: 91 7018268898,,himachal pradesh,30.450098,77.6096659
248,"Dept of Pain Medicine & Palliative Care Artemis Hospital, Gurgaon, Haryana.",Dr. Ashu Jain Ph: 91 9810644442,,Haryana,28.4422102,77.0689508
249,"Pain & Palliative Care Clinic Fortis Hospital, Gurgaon, Haryana.",Dr. B. K. Mohanti Ph: 91 9871045812,,Haryana,28.4434664,77.0778971
250,"Rotary Cancer and General Hospital Ram Bagh Road, Ambala Cantt, PIN 133005, Haryana.",Ph: 91 171 2690009 Dr. Geetha Ph: 91 8105871327,,Haryana,30.331802,76.8471001
251,Rotary Cancer and General Hospital ‘Sneh Sparsh’ Home Care Project,Dr. Tapan Haazra Ph: 91 9996348131,,Haryana,30.331802,76.8471001
252,"District Civil Hospital Radio-Oncology Department Ambala, Haryana.",Dr. Vikas Gupta Ph: 91 9416216601 vikasgupta1214@gmail.com,,Haryana,30.3668249,76.8134475
253,"Global Cancer Concern India Head Office: C-659, Sushant Lok Phase – 1, Gurgaon – 122009 Haryana.",Ph:-91 124 2564473 (74 to 75) gcci@vsnl.com,,Haryana,28.450386,77.0845852
254,"CanSupport Rohtak Centre Plot No 44, Omaxe City, Delhi Bypass Road, Rohtak 124021, Haryana.",info@cansupport.org Dr Rohini Sharma Ph: 91 9871417400 Mr Sahil Ph: 91 9289410092,www.cansupport.org,Haryana,28.7185509,76.845307
255,"Asian Fidelis Multispecialty Hospital Sector 88, Faridabad 171002, Haryana.",Ph: 91 98103 70990 (CRM) Dr Malvinder Singh Sahi Ph: 91 8447505078 malvindersahi@gmail.com Dr Karn Mehra (Pulmologist) Ph: 91 95602 13450,,Haryana,28.4187166,77.356167
256,"Palliative Care Clinic, Guru Govind Singh Hospital, Pandit Nehru Marg, Jamnagar 361008, Gujarat.","Dr. Pritesh Patel (Medical Officer) Ph: 91 9429097469 dr.priteshpatel@gmail.com Dr. Jitesh Sarvaiya Ph: 91 9924940985, 91 9033611246 drjitu786@gmail.com",,gujrat,22.4782724,70.0638334
257,"Department of Palliative Care Gujarat Cancer & Research Institute, Ahmedabad (Govt of Gujarat, Central Govt and Gujarat Cancer Society) Civil Hospital Campus, Asarwa, Ahmedabad 380016, Gujarat.","Ph.: 91 79 22688080, 22688000 Dr. Shashank Pandya (Director, GCRI) Ph.: 91 9825267442 director@gcriindia.org Dr. Priti Sanghavi, Prof & HOD, Palliative Medicine Ph.: 91 9825420656 priti.sanghavi@gcriindia.org Dr. Geeta Joshi Ph.: 91 9824075707 dr.geetajoshi@gmail.com",,gujrat,23.0506824,72.6068997
258,"Kailash Cancer Hospital Muni Seva Ashram, (Near Vadodara), Goraj, Waghodia, Gujarat.","Dr. Vikram Patel (Chairman) Ph: 91 8980189329, 91 9974094154 munisevaashram@yahoo.co.in",www.munisevaashram.org,gujrat,22.3343565,73.4648255
259,"Manibhai Shivabhai Patel Cancer Centre H. M. Patel Centre for Medical Care & Education, Shree Krishna hospital, Gokal Nagar, Karamsad 388325, Gujarat.","Dr. Utpala Kharot (Dean) Ph: 91 2692 222130, 91 9825318749 Fax: 91 2692 223466 ukharot@charotarhealth.com Dr. Dinesh Kumar (Prof. in Community Medicine) Ph: 91 9409601530, 91 9662045484 drdineshkl@gmail.com Dr. Namrata Donga Ph: 91 8866644204 donganamrata.nd@gmail.com",,gujrat,22.5410188,72.8961669
260,"Lions Cancer Detection Centre Opposite Causality, Civil Hospital Campus, Surat, Gujarat.","Dr. Sanjay Nandeshwar (Director, Radiation Oncologist) Ph: 91 9426134765, 91 261 2242862, 91 261 2244147, 91 261 3244456 drsnandeshwar@gmail.com",,gujrat,21.1798081,72.8227653
261,"Karunalay Cancer Palliative Care Centre C/o Thakershy Charitable Trust Hospital, Opposite Bimanagar society, Behind Siddhivinayak complex, Shivranjani Cross Roads, Ahmedabad 380015, Gujarat.","Ph:  91 7927654002, 91 7405044001",www.shyamoncologyfoundation.org,gujrat,18.9762309,72.8413261
262,H. C. G. Hospital,"Dr. Jay Panchal (Director, Pain & Palliative Care) Ph: 91 9825058107 drjaypanchal@gmail.com",,gujrat,18.0176231,74.181624
263,"Advanced Pain Care Clinic 806/807 Kashi Plaza Appartment, Opposite Dayalji Ashram, MajuraA Gate, Surat 395001, Gujarat.","Dr. Jayesh Thakrar 91 9328395306, 91 9825263969 dr.thakrarjayesh@gmail.com Mrs. Kalpana 91 9328395306",,gujrat,21.1830186,72.8188141
264,"Bharat Cancer Hospital & Research Institute Bhartimaiya Memorial Foundation, Manav Daya Trust Complex, Puna Kumbharia Road,  Saroli, Surat 395010, Gujarat.","Dr. Apeksha Modi Ph: 91 9462777136 drapeksha.modi@gmail.com, bharatcancer@gmail.com",,gujrat,21.1896473,72.8832168
265,"Divya Chhaya Hospital Divya Chhaya, Subir, Dist: Dangs, Ahwa 394716, Gujarat.","Sr. Dr. Joemol Peter CCV Ph: 91 2631 29012291, 91 9510317059 jomaccv97@rediffmail.com, maryjohnkccv@gmail.com",,gujrat,20.933776,73.777158
266,"Shanti Avedna Ashram, Goa Nacorda, Loutulim, Salcette 403718, Goa.",Ph: 91 832 2777024 saalgoa@satyam.net.in Dr. Mavis Falleiro  falleiromavis@rediffmail.com,http://www.shantiavednasadan.in,goa,15.3449216,73.9735603
267,"CanSupport A2, Gulmohar Park, August Kranti Marg, Opposite Kamla Nehru College, New Delhi 110049, Delhi.","Ph: 91 11 4101 0539, 91 98990 11212 Ms Harmala Gupta, Founder - President	harmalagupta@cansupport.org Dr. Ravinder Mohan Ph: 91 98182 15821 Dr Reena Sharma Ph: 91 98106 06843 info@cansupport.org",http://www.cansupport.org/,Delhi,28.5566824,77.2157962
268,"Rotary Cancer Hospital Pain Clinic Dept. of Onco-Anaesthesia & Palliative medicine All India Institute of Medical Sciences, New Delhi NCT.","Ph: 91 11 26588500, 91 11 26588700 director@aiims.edu Dr. Sushma Bhatnagar (Prof. & HOD) Ph: 91 11 6864851 narbhat@hotmail.com Dr Seema Mishra (Associate Prof, Dept. of Onco-Anaesthesia & Palliative Medicine) Dr. Rakesh Garg (Associate Prof, Deptt of Onco-Anaesthesia & Palliative Medicine) Ph: 91 98103 94950 drgarg@hotmail.com Pager of Duty Doctor Ph: 91 98683 98301",,Delhi,28.5637242,77.2075118
269,"Shanti Avedna Ashram 1 Factory Road, Ring Road, New Delhi NCT 110029.","Dr. Rajeev Aggarwal, Medical Director Ph: 91 11 6855092, 91 11 26195092 Fax: 91 11 6513142 shantiavednadelhi@vsnl.net",http://www.shantiavednasadan.in,Delhi,28.5638536,77.1947133
270,"Shalom Palliative Unit of Emmanuel Hospital Association D-167, Gali No: 2, Near Libaspur Bus Stand, Burari Road,  Swaroop Nagar, Delhi 110042.",Dr. Savita Duomai Ph: 91 11 27811173 shalomdelhi@eha-health.org savita.duomai@eha-health.org,,Delhi,28.7530844,77.1521212
271,"Sir Ganga Ram Hospital Rajendar Nagar, New Delhi 110060.","Dr. Veronique Dinand Ph: 91 11 42251622, 91 9971839244",www.sgrh.com,Delhi,28.6384547,77.1895572
272,"Army Base Hospital Palliative Care Centre  Army Base Hospital, Delhi Cantonment, New Delhi.",Ph: 91 11 25681276 & 37308 (Extn) Lt. Col. Behl  Ph: 91 7503839095,,Delhi,28.614069,77.1704895
273,"Cankids KidsCan Paediatric Palliative Care Centre Block A, Vasant Vihar,  New Delhi 110057.",Ph: 91 11 41663670 Poonam Bagai (Chair Person) Ph: 91 9811525745 Dr Tenzing Ph: 91 9811243815 Hanife MacGamwell,, Ph: 91 8800845139             hanife@cankidsindia.org,28.5606862,77.1540159
274,"D NIP CARE  Delhites National Initiative in Palliative Care OPD Clinic D-218, Abul Fazal Enclave, Near God's Grace School, Jamia Nagar, Okhla, Delhi 110025. Correspondence Address: A-170, Pandara Road, New Delhi 110003. Permanent Address: 83, Akriti Apartments, 62, I. P. Extension, Delhi 110092.","Ph: 91 11 23389964 Mr. K V Hamza (General Secretary) 91 9891008356 Mr. Suresh Theriyal (Secretary) 91 9868726697 dnipcare@gmail.com, dnipcare@rediffmail.com",www.dnipcare.org,Delhi,28.5821239,77.2624306
275,"Christian Medical Association of India Plot No 2, A-3 Shopping Centre, Janakpuri, New Delhi 110058, India.",Rev. K. G. Daniel Ph: 91 11 5599991  Fax: 91 11 5598150,,Delhi,28.6206936,77.0789609
276,Dardsatya - The Palliative Care organization Columbia Asia Hospital,Dr. Arif Ahmed Ph: 91 9717378390,,Delhi,18.5510472,73.937123
277,Dardsatya- The Palliative Care organization Medanta Medicity,Dr Himanshu Khurana Ph 91 9899033715 hmk26@gmail.com,,Delhi,28.4388648,77.0398481
278,"Dardsatya- The Palliative Care organization Delhi Pain Management Centre Dwarka, Delhi 110078.",Dr Gaurav Chanana (Consultant) Ph: 91 8800483843 icydoc@gmail.com,,Delhi,28.618636,77.0811435
279,"Pain and Palliative Clinic VMMC & Safdarjung Hospital Ground Floor, A-Wing, Room no 14, Old OPD, City/Town/Village: Delhi 110075.",Pk: 91 11 267307359 palliativeclinic1@gmail.com Dr. Saveena Raheja Gulati Ph: 91 9811339597 Dr. Deepa Kerketta Khurana (Associate Professor) Ph: 91 9871813837,www.vmmc-sjh.nic.in,Delhi,28.5689776,77.2030863
280,Rajiv Gandhi Cancer Institute Pain and Palliative care Unit,Dr. Swarupa Mitra (Radio-oncologist) Dr. Malwinder Singh Sahi Ph: 91 8447505078 Dr. Bablesh Mahawar Ph: 91 9891064497 Dr. Sindhu S Nair,,Delhi,28.7165133,77.1114822
281,"24x7 Curodoc Healthcare Private Limited E-514, First Floor, Guru Nanak Plaza, Near Ramphal Chowk,  Sector 7, Dwarka, New Delhi 110075, Delhi.",Ph: 91 8010380380 support@curodoc.com,,Delhi,28.5849683,77.0717998
282,"Christian Medical Association of India Plot No 2, A-3, Local Shopping Centre, Block A3, Janakpuri, New Delhi 110058, Delhi.","Dr Vijay Aruldas, General Secretary varuldas@cmai.org, cmai@cmai.org Ph: 91 11 2559 9991",http://www.cmai.org/index.html,Delhi,28.6206936,77.0789609
283,"Emmanuel Hospital Association Palliative Care Service 808/92, Deepali Building, Nehru Place, New Delhi 110019, Delhi.","Dr Ann Thyle, Director Ph: 91 11 3088 2008 ann@eha-health.org, centraloffice@eha-health.org",http://www.eha-health.org,Delhi,28.548472,77.252876
284,"Max Superspeciality Hospital Press Enclave Marg, Saket, New Delhi 110017.",Dr Gaurav Chanana Ph.: 91 8800483843 drgchanana@gmail.com,,Delhi,28.5545236,77.2161734
285,"Dharamshila Rahat Medical Centre Dharamshila Cancer Foundation And Research Centre, Service Centre no.11, Pocket-11A, FC Village, Dallupura, Vasundhara Enclave,  (Near New Ashok Nagar Police Station) New Delhi 110096, Delhi.",Dr. Suversha Khanna Ph: 91 9810050395 Dr. Amit Jain Ph: 91 9212850560 dcfrc1990@gmail.com,,Delhi,28.6030303,77.3190503
286,"24x7 Curodoc Healthcare 24x7 Curodoc Healthcare Private Limited, E-514. First Floor,  Guru Nanak Plaza,  (Near Ramphal Chowk) Sector 7, Dwarka, New Delhi 110075, Delhi.",Ph: 91 8010380380 support@curodoc.com,https://curodoc.com/,Delhi,28.5849683,77.0717998
287,"ACCN Advanced – Cancer Care Network 7th Floor, Kings building, Sector – 10, Rohini,  New Delhi 110085, Delhi.",Dr. G. N. Goyal Ph: 91 9891118861 advancedcancercare@gmail.com,www.cancerpainindia.com,Delhi,28.716298,77.1132549
288,"Dharamshila Rahat Medical Centre  Dharamshila Cancer Foundation & Research Centre, Service Centre No. 11, Vasundhara Enclave, Delhi 110096.",Ph: 91 9212850560 Info@dharamshilarahat.com  Amit Jain  Ph: 91 9212850560 dr.amitjain@rediffmail.com,www.dharamshilarahat.com,Delhi,28.6035469,77.3240684
289,"HOPE Oncology Clinic A 22, Hauz Khas, Delhi 110016, Delhi.",Dr Ruparna Khurana Ph: 91 8860815562 ruparna@gmail.com Dr sonali Chatterjee Ph: 91 8860815562,hopeonco.com/,Delhi,28.5534317,77.1928293
290,"Late BRK M. Govrnment Medical College Deenbandhu Samaj Gyanodaya Convent Adawal, Jagdalpur, Bastar, PIN 494001, Chhattisgarh.",Sr. Dr. Mary Kutty (Merlin) Sr. Dr. Merly Karikulam Ph: 91 75872 70322 merlysr@yahoo.com,Supported by Catholic Health Association of India (CHAI).,Chattisgarh,19.0676237,82.0019759
291,"Pushpa Hospital Sr. Dr. Ancily  Francis, Assisi Sewa Samaj, St. Thomas  Ashram,  Dallirajhara PIN 491228, Chhattisgarh.","Ph: 91 7748285735, 91 7898678157 drancily@yahoo.com Sr. Antonnette  Mary Ph: 91 9479203379 Sr. Geeta Francis Ph: 91 9407759450",,Chattisgarh,20.5826624,81.0716557
292,"AIIMS Raipur Tatiband G. E. Road, Raipur 492099, Chhattisgarh.",Dr Avinash Tiwari Ph: 91 8319505058 doctoravinashtiwari@gmail.com,,Chattisgarh,21.2569612,81.579519
293,"Department of Palliative Medicine, Balco Medical Centre, Vedanta Medical Research Foundation, Sector 36, Atal Nagar, P. O.: Upparwara, Naya Raipur Raipur 493661 Chhattisgarh.","Ph: 91 771 2237575, 91 8282823333, 91 8282824444 info.vmrf@vedanta.co.in Dr Ashish Mazumdar Ph: 91 9131835559, 91 9575389171",balcomedicalcentre.com/,Chattisgarh,21.1221587,81.7748585
294,"Global cancer Concern India Regional Office  5708, Ground Floor, Duplex Modern Complex, Manimajra, Chandigarh 160101.","Ph: 91 172 6570707, 91 9815888553",,chandigarh,30.7171777,76.8338839
295,"Pain and Palliative Clinic Chandigarh Post-Graduate Institute of Medical Education & Research, Dept of Radiotherapy, PGIMER, Sector - 12, Chandigarh 160012.","Ph: 91 172 541032-38 Ext 524, 320 Fax: 91 172 744401, 745078  Prof. Firuza Patel (Head, Radiotherapy) Ph: 91 172 2747585 firuzapatel@gmail.com Dr Sushmita Ghoshal (Prof. and HOD) rtsushmita@gmail.com Dr. Minni Arora  Ph: 91 9815555424	 minniarora17@yahoo.co.in Dr. Bhawana Rai	 Ph: 91 9814635706	  bhavana1035@gmail.com",http://pgimer.edu.in/,chandigarh,30.7651712,76.7756376
296,"Palliative Care Clinic Chandigarh Hospice Civil Dispensary Building, Sector 43-A, Chandigarh.",Dr. Firuza Patel (Director) Ph: 91 172 4667550 firuzapatel@gmail.com,www.chandigarhredcross.com,chandigarh,30.7225381,76.7515309
297,"State Cancer Institute Indira Gandhi Institute of Medical Sciences, Sheikhpura, Patna 800014, Bihar.","Ph: 91 612 2297631, 91 612 2297099 director@igims.org Dr (Prof) Rajesh Kumar Singh Ph: 91 9939088899, 91 9473191832 Dr (Prof) Vinod Kumar Verma Ph: 91  9473191825, 91 8292000111",www.igims.org,Bihar,25.6105573,85.0889323
298,"Madhepura Christian Hospital, P. O. & District: Madhepura, PIN 852113, Bihar.",Dr. Timothy Chelliah madhipura@eha-health.org,,Bihar,25.9060486,86.7796828
299,"Jeejeevisha Niketan Kamini Kumari, (Opposite Bank of Baroda) Chauk, Patna City, Patna 800008, Bihar.",Sujit Kumar Ph: 91 9801017508 Dr. A. Singh Ph: 91 9546992688 jeejeevisha@gmail.com,,Bihar,25.5984936,85.2273067
300,"Mahavir Cancer Sansthan & Research Centre Patna Shri Mahavir Sthan Nyas Samiti, Phulwari Sharif, Patna 801505, Bihar.",Ph: 91 612 2250127 / 2253956/ 3222583 mcspatna98@gmail.com Dr. Rita Rani Ph: 91 9334088632,www.mahavircancersansthan.com,Bihar,25.5781119,85.0809681
301,"Guwahati Pain and Palliative Care Society Durga Nath Hemo Prova Hazarika Memorial Palliative Care Clinic, Bhuban Road, Uzan Bazar, Guwahati - 781001, Assam.","Dr. Dinesh Ch. Goswami, Secretary, Ph: 91 361 2604943, 91 9435731435 painassam@rediffmail.com, goswamidcg@yahoo.co.in",,assam,26.1911711,91.7533104
302,"Digboi Pain and Palliative Care Society AOC Hospital Bapupang, Digboi 786171, Assam.","Dr. Nareswar Sarma Secretary Ph: 91 3751264843 drsarman@yahoo.co.in, SarmaN@iocl.co.in",,assam,27.3960925,95.6319
303,"Cachar Cancer Hospital & Research Centre NS N. S. Avenue, Meherpur, Cachar, Silchar 788015, Assam.","Dr. Ravi Kannan, Director ravi.kannan@cacharcancerhospital.org Ph: 91 3842 235135, 91 3842 231901 91 3842 240608 cchs@bsnl.in Dr. Iqbal Bahar Ph: 91 9435034399 driqbal777@yahoo.co.in iqbal.bahar@cacharcancerhospital.org admin@cacharcancerhospital.org",www.cacharcancerhospital.org,assam,24.788911,92.7979688
304,"Dr. B. Borooah Cancer Institute, Guwahati (Regional Cancer Center) AK Azad Road, Gopinath Nagar, Guwahati 781016, Assam.","Dr. A. C. Kataki, Director Dr. K Bhagabati (Medical officer PCU( Ph: 91 361 2472366, 91 9864093687 kbhagabati@yahoo.co.uk,  bbci_info@yahoo.co.in",www.bbcionline.org,assam,26.1646111,91.7469081
305,"Jorhat Pain & Palliative Care Society Abul Kamal Memorial trust Building, Tarun Ram Phukan Road, Jorhat 1, Assam.",Mr. Prakash Baruah Ph: 91 9954533861,,assam,26.7428816,94.2024813
306,"Sacred Heart Palliative Care Center (Hospice) Hastinapur, 9th Mile, Guwahati 781023, Assam.","Sr. Lisset Ph: 91 3612895143, 91 9954754726",,assam,26.1105321,91.8509325
307,"Sacred Heart Palliative Care Centre House No. 194, PO: Amerigog, Dist: Kamrup Metro, Sonapur Tq, Assam.",Sister Rosemarine Ph: 91 9954754726 sh.pcc2011@gmail.com,,assam,26.1129908,91.8507933
308,"Baptist Christian Hospital, Tezpur, Sonitpur District, Assam.",Dr. Jerine Liankimi tezpur@eha-health.org,,assam,26.6526312,92.7726626
309,"Department of Palliative Oncology North East Cancer Hospital & Research Centre, 11th Mile, Amerigog, Jorabat, Guwahati 781023, Assam.","Dr. Sanghamitra  Bora Ph: 91 9432590980, 91 7399478888, 91 9435707661 nechrighy@gmail.com www.nechri.org",,assam,26.1007205,91.8699261
310,"Department of Pain and Palliative Care  State Cancer Institute, Guwahati Medical College, Guwahati - 781032, Assam.","Dr Arun Deka, HOD Ph: 91 9864096265 drarundeka25@gmail.com  Dr Shantana Das, MO Ph: 91 7086707070 shantanadas@gmail.com Dr Dipankar Dakua  Ph: 91 9707791324 dipankardakua@gmail.com",,assam,26.1597483,91.7654595
311,"Guwahati Pain and Palliative Care Society DNHPH Memorial Palliative Care Clinic, Bhuban Road, Uzan Bazar, Guwahati	781001, Assam.","Dr Dinesh Goswami, Secretary Ph: 0361- 2604943 Email: goswamidcg@yahoo.co.in",www.palliativecarene.org/aboutus.html,assam,26.1911711,91.7533104
312,"KGMT Pain and Palliative Care Center KGMT Multispeciality Hospital. Dr. Kuntal Goswami Memorial Trust, (Opposite Gitanagar Police station) Gitanagar, Guwahati 781024,  Assam.",Ph: 91 9707323509 kuntal_trust@rediffmail.com Dr. Monica Sharma Ph: 91 9859082446 Usha Sharma Ph: 91 9435530055,,assam,26.1719842,91.7813924
313,"Pratishruti Cancer and Palliative Trust House No. 17, J. lane,  P. O.: C. R. Building, West Milan Nagar, Dibrugarh 786005, Assam.","Ph: 91 6001830079, 91 6001688341 pratishruti.dibrugarh1@gmail.com Dr Gayatri Gogoi (Honorary Program Director) Ph: 91 9435030084 Ms. Panna Bharali (Secretary) Ph: 91 9435476027",www.pratishruti.org,assam,27.4619855,94.9112333
